age,job,marital,education,balance,housing,loan,day,month,duration,campaign,poutcome,deposit,pdays_contacted,housing_loan_interaction
33,management,married,tertiary,334,0,0,25,11,1.45,1 fois,missing,0,0,0
29,blue-collar,married,secondary,296,1,0,4,6,2.55,1 fois,missing,0,0,0
36,technician,married,primary,1653,1,1,27,5,5.6,> 6 fois,missing,0,0,1
37,admin.,married,secondary,1283,1,0,20,5,3.48,1 fois,missing,0,0,0
53,blue-collar,married,primary,2295,0,0,21,8,1.08,> 6 fois,missing,0,0,0
28,unemployed,married,secondary,-42,1,1,31,7,2.38,3-6 fois,missing,0,0,1
19,student,single,secondary,55,0,0,6,10,1.48,2 fois,missing,0,1,0
41,housemaid,married,primary,365,0,0,8,8,3.38,3-6 fois,missing,0,0,0
33,services,single,secondary,772,1,0,29,1,5.38,2 fois,success,0,1,0
28,management,single,tertiary,334,1,0,14,5,7.3,3-6 fois,missing,0,0,0
40,admin.,married,secondary,1060,1,0,17,4,0.23,3-6 fois,missing,0,0,0
78,retired,married,,38,0,0,4,8,2.6,1 fois,missing,0,1,0
29,services,single,secondary,146,1,0,19,5,1.73,2 fois,missing,0,0,0
36,unemployed,married,secondary,439,1,0,6,2,0.3,3-6 fois,missing,0,0,0
59,entrepreneur,married,primary,124,1,0,18,11,8.85,3-6 fois,failure,0,1,0
34,services,married,secondary,190,1,0,15,5,2.02,3-6 fois,missing,0,0,0
82,retired,married,,211,0,0,22,4,3.25,3-6 fois,missing,0,0,0
36,management,married,tertiary,871,0,0,18,11,2.83,1 fois,missing,0,0,0
48,management,married,primary,1513,0,0,29,1,2.77,2 fois,missing,0,0,0
36,blue-collar,married,primary,871,1,1,18,11,0.03,1 fois,missing,0,0,1
25,technician,single,secondary,1298,0,0,2,9,3.43,> 6 fois,missing,0,1,0
40,technician,single,secondary,360,1,0,9,5,1.22,1 fois,missing,0,0,0
33,services,married,tertiary,597,0,0,4,2,2.23,1 fois,missing,0,0,0
30,blue-collar,divorced,secondary,457,1,0,20,6,1.92,> 6 fois,missing,0,0,0
27,services,single,secondary,2457,1,0,29,5,2.05,3-6 fois,missing,0,0,0
34,technician,married,tertiary,2069,0,0,20,8,5.47,2 fois,missing,0,0,0
28,services,single,secondary,47,0,0,22,7,6.75,2 fois,missing,0,0,0
40,blue-collar,married,primary,13,1,0,4,7,2.97,1 fois,missing,0,0,0
47,retired,married,secondary,-71,1,0,11,8,4.88,3-6 fois,missing,0,0,0
59,,divorced,,27,0,0,5,5,5.78,3-6 fois,missing,0,0,0
30,services,single,secondary,-114,1,0,21,7,6.6,2 fois,missing,0,0,0
39,unemployed,single,secondary,2645,1,0,21,5,5.65,3-6 fois,missing,0,0,0
44,blue-collar,married,secondary,1025,1,0,18,6,3.33,1 fois,missing,0,0,0
46,management,single,tertiary,2044,0,0,4,2,0.42,1 fois,missing,0,0,0
32,housemaid,married,tertiary,10,1,0,2,6,10.97,2 fois,missing,0,0,0
35,admin.,divorced,secondary,0,0,1,14,7,4.08,2 fois,missing,0,0,0
35,management,single,tertiary,644,1,0,30,5,2.0,2 fois,missing,0,0,0
38,management,married,tertiary,4293,1,0,6,5,1.53,2 fois,failure,0,1,0
27,housemaid,married,primary,-238,0,0,14,7,2.2,3-6 fois,missing,0,0,0
32,housemaid,divorced,secondary,-613,1,0,15,4,4.43,2 fois,missing,0,0,0
37,admin.,divorced,secondary,1573,1,0,12,5,10.65,3-6 fois,failure,0,1,0
59,entrepreneur,married,tertiary,1728,0,0,7,7,9.58,2 fois,missing,0,0,0
32,technician,married,tertiary,15,0,0,14,5,3.77,1 fois,failure,0,1,0
31,technician,married,secondary,-160,1,0,14,7,2.1,3-6 fois,missing,0,0,0
55,technician,married,secondary,312,0,0,6,2,0.22,> 6 fois,missing,0,1,0
26,technician,single,secondary,33,0,0,23,7,1.52,> 6 fois,missing,0,0,0
30,blue-collar,single,secondary,80,1,1,5,5,2.42,1 fois,failure,0,1,1
34,admin.,married,secondary,445,0,0,19,8,4.27,2 fois,missing,0,0,0
83,retired,divorced,primary,4565,0,0,13,9,2.92,2 fois,missing,0,0,0
46,self-employed,married,primary,3262,0,0,14,8,1.28,> 6 fois,missing,0,0,0
48,blue-collar,married,primary,559,1,0,15,5,20.52,2 fois,missing,0,0,0
47,blue-collar,married,secondary,4840,0,0,16,6,0.88,1 fois,missing,0,0,0
31,technician,married,secondary,-302,0,0,13,8,3.25,2 fois,missing,0,0,0
32,entrepreneur,married,,73,1,0,21,11,2.63,1 fois,failure,0,1,0
32,technician,married,secondary,4790,1,0,22,7,5.23,2 fois,missing,0,0,0
39,admin.,single,secondary,1078,0,0,3,6,3.32,3-6 fois,missing,0,0,0
54,management,married,tertiary,284,1,1,15,5,1.08,3-6 fois,missing,0,0,1
55,retired,married,secondary,493,1,0,13,5,10.78,> 6 fois,missing,0,0,0
28,technician,single,secondary,100,1,0,13,5,1.17,3-6 fois,missing,0,0,0
48,housemaid,single,secondary,1042,0,0,18,11,2.15,2 fois,missing,0,0,0
44,management,married,tertiary,3665,0,0,17,3,5.42,1 fois,missing,0,0,0
47,technician,married,secondary,-9,0,0,14,8,7.62,2 fois,missing,0,0,0
43,blue-collar,married,secondary,576,1,1,13,5,2.47,1 fois,missing,0,0,1
53,housemaid,married,primary,945,0,0,29,1,1.37,2 fois,missing,0,0,0
42,blue-collar,married,secondary,108,1,0,31,7,0.85,> 6 fois,missing,0,0,0
39,management,single,tertiary,93,1,1,13,5,3.27,2 fois,failure,0,1,1
37,blue-collar,married,secondary,-97,1,0,5,6,2.25,2 fois,missing,0,0,0
58,management,married,tertiary,3768,1,0,18,6,5.27,1 fois,missing,0,0,0
31,services,single,secondary,8,0,0,7,7,5.67,3-6 fois,missing,0,0,0
40,technician,married,secondary,66,1,0,12,5,0.48,> 6 fois,missing,0,0,0
38,services,married,secondary,0,0,1,16,7,24.55,3-6 fois,missing,0,0,0
46,admin.,divorced,secondary,-637,1,0,17,11,2.55,1 fois,missing,0,0,0
31,technician,married,secondary,0,1,1,28,1,1.18,1 fois,missing,0,1,1
32,management,married,tertiary,26,0,0,22,8,3.7,3-6 fois,missing,0,0,0
46,entrepreneur,married,tertiary,4726,1,0,8,4,6.75,1 fois,missing,0,0,0
25,blue-collar,married,secondary,1782,1,0,19,6,9.15,1 fois,missing,0,0,0
28,blue-collar,single,secondary,3430,1,0,6,6,1.2,3-6 fois,missing,0,0,0
40,blue-collar,married,primary,332,1,0,12,5,5.65,2 fois,failure,0,1,0
31,admin.,single,secondary,554,1,0,5,2,1.57,1 fois,missing,0,0,0
39,management,married,secondary,0,1,0,24,7,0.35,> 6 fois,missing,0,0,0
36,admin.,married,secondary,542,1,0,18,6,10.07,3-6 fois,missing,0,0,0
37,services,married,secondary,393,1,1,13,5,1.58,1 fois,failure,0,1,1
48,blue-collar,married,primary,134,1,0,28,5,5.25,2 fois,missing,0,0,0
34,technician,married,tertiary,178,1,0,18,11,1.42,1 fois,missing,0,0,0
24,student,single,primary,0,0,0,5,6,0.42,> 6 fois,missing,0,0,0
33,management,single,tertiary,23,0,0,20,8,3.6,3-6 fois,missing,0,0,0
54,technician,married,secondary,0,0,0,16,11,16.43,1 fois,failure,0,1,0
56,admin.,married,primary,202,1,0,9,5,2.97,2 fois,missing,0,0,0
41,management,divorced,tertiary,647,1,0,16,5,4.5,1 fois,missing,0,0,0
46,blue-collar,married,primary,143,1,0,7,5,4.65,1 fois,missing,0,0,0
27,services,single,secondary,1928,0,1,15,7,8.55,3-6 fois,missing,0,0,0
32,admin.,single,secondary,1630,1,0,30,1,2.03,1 fois,missing,0,0,0
40,retired,married,secondary,102,0,0,6,5,2.8,1 fois,missing,0,0,0
38,blue-collar,divorced,primary,0,0,0,12,6,0.82,2 fois,missing,0,0,0
36,blue-collar,married,secondary,1790,1,0,16,4,6.43,2 fois,missing,0,0,0
33,management,single,tertiary,0,0,0,27,5,4.62,1 fois,missing,0,0,0
31,management,single,tertiary,1675,0,0,2,9,1.9,2 fois,failure,0,1,0
34,blue-collar,married,secondary,-745,1,1,11,7,2.18,2 fois,missing,0,0,1
34,self-employed,married,secondary,-56,1,0,19,5,4.13,3-6 fois,missing,0,0,0
45,admin.,married,secondary,0,0,0,14,8,1.88,2 fois,missing,0,0,0
52,blue-collar,married,primary,2396,1,0,15,5,0.8,> 6 fois,missing,0,0,0
37,services,single,tertiary,223,1,0,28,5,0.42,1 fois,missing,0,0,0
30,blue-collar,married,primary,5956,1,1,20,11,6.75,1 fois,failure,0,1,1
35,technician,single,tertiary,122,0,0,20,4,0.82,3-6 fois,failure,0,1,0
31,technician,single,secondary,4888,1,0,5,5,7.92,3-6 fois,failure,0,1,0
47,housemaid,married,primary,183,0,0,13,8,2.4,1 fois,missing,0,0,0
32,entrepreneur,married,tertiary,0,1,1,18,11,1.58,1 fois,missing,0,0,1
32,technician,divorced,secondary,-262,1,0,28,8,1.42,> 6 fois,missing,0,0,0
39,blue-collar,single,secondary,169,1,0,9,5,0.63,1 fois,missing,0,0,0
31,blue-collar,married,secondary,3364,1,0,20,11,4.83,1 fois,missing,0,0,0
31,technician,married,tertiary,15,0,0,2,6,6.48,1 fois,missing,0,0,0
44,management,married,tertiary,126,1,0,13,5,1.53,1 fois,missing,0,0,0
40,entrepreneur,married,tertiary,1953,1,0,6,6,1.87,3-6 fois,missing,0,0,0
77,retired,married,primary,1385,0,0,8,9,2.67,3-6 fois,missing,0,0,0
34,blue-collar,married,secondary,261,1,0,3,2,1.47,3-6 fois,failure,0,1,0
48,technician,married,secondary,178,1,0,17,6,5.33,3-6 fois,missing,0,0,0
31,technician,single,secondary,1819,1,0,15,5,3.77,2 fois,missing,0,0,0
31,management,single,tertiary,0,0,0,19,8,2.58,3-6 fois,missing,0,0,0
32,blue-collar,single,secondary,6337,1,0,19,11,2.1,2 fois,missing,0,0,0
42,admin.,married,secondary,214,1,0,28,5,0.35,> 6 fois,missing,0,0,0
35,management,single,tertiary,0,0,0,25,8,1.35,3-6 fois,missing,0,0,0
57,entrepreneur,married,primary,1153,1,1,9,6,3.97,3-6 fois,missing,0,0,1
56,retired,married,secondary,415,0,0,22,8,2.63,2 fois,missing,0,0,0
34,management,married,tertiary,101,0,0,8,8,7.87,2 fois,missing,0,0,0
52,technician,married,secondary,1490,0,1,17,6,7.0,3-6 fois,missing,0,0,0
31,admin.,single,secondary,779,1,1,3,4,3.65,2 fois,missing,0,0,1
42,technician,single,secondary,2036,1,0,19,11,4.32,2 fois,missing,0,0,0
46,blue-collar,married,primary,333,1,0,31,7,4.73,3-6 fois,missing,0,0,0
32,technician,married,secondary,963,0,0,28,8,0.25,> 6 fois,missing,0,0,0
47,blue-collar,married,secondary,4709,0,0,22,8,1.3,3-6 fois,missing,0,0,0
46,blue-collar,divorced,secondary,1074,1,0,14,5,4.62,2 fois,missing,0,0,0
41,admin.,single,secondary,90,1,0,15,5,1.28,2 fois,failure,0,1,0
42,admin.,single,secondary,243,1,0,14,5,0.77,3-6 fois,missing,0,0,0
31,self-employed,married,tertiary,414,0,0,14,8,2.82,3-6 fois,missing,0,0,0
47,admin.,single,tertiary,0,0,0,29,1,2.28,1 fois,missing,0,0,0
60,retired,married,tertiary,2196,0,0,15,6,5.3,3-6 fois,missing,0,0,0
35,entrepreneur,single,tertiary,1416,1,0,6,5,1.67,1 fois,missing,0,1,0
46,services,divorced,secondary,281,1,1,6,5,4.45,1 fois,missing,0,0,1
40,services,married,secondary,518,0,0,17,7,1.4,1 fois,missing,0,0,0
48,,married,,3,0,0,19,8,1.73,2 fois,missing,0,0,0
52,blue-collar,married,primary,36,0,0,13,8,1.82,2 fois,missing,0,0,0
50,blue-collar,married,primary,9301,1,0,7,7,2.27,3-6 fois,missing,0,0,0
34,technician,married,secondary,883,0,0,3,2,2.77,2 fois,failure,0,1,0
34,admin.,married,tertiary,21,0,1,2,6,4.48,1 fois,failure,0,1,0
44,management,married,tertiary,3091,1,0,17,6,5.52,3-6 fois,missing,0,0,0
44,blue-collar,married,primary,2791,0,0,18,6,5.58,1 fois,missing,0,0,0
28,services,single,secondary,217,1,0,9,2,6.32,3-6 fois,missing,0,0,0
28,self-employed,single,tertiary,1579,0,0,14,10,2.03,3-6 fois,missing,0,0,0
29,management,married,secondary,0,1,0,2,6,1.42,3-6 fois,missing,0,0,0
29,student,single,secondary,314,0,0,13,8,8.08,3-6 fois,success,0,1,0
55,management,married,tertiary,655,0,0,28,7,2.78,3-6 fois,missing,0,0,0
31,admin.,married,secondary,212,1,0,18,7,3.18,3-6 fois,missing,0,0,0
31,admin.,single,secondary,523,0,1,2,2,5.38,1 fois,failure,0,1,0
32,management,single,tertiary,111,1,0,8,5,2.7,2 fois,missing,0,0,0
31,technician,single,tertiary,1166,1,0,3,6,3.45,1 fois,missing,0,0,0
47,housemaid,married,secondary,582,0,0,13,8,1.22,1 fois,missing,0,0,0
34,technician,single,secondary,513,1,0,5,5,2.75,3-6 fois,missing,0,1,0
53,management,married,tertiary,75,0,0,20,8,3.6,2 fois,missing,0,0,0
29,admin.,single,secondary,1992,0,0,12,4,1.98,2 fois,missing,0,0,0
50,management,married,secondary,2910,0,0,19,11,7.22,1 fois,failure,0,1,0
49,services,married,secondary,66,1,1,21,11,0.98,3-6 fois,missing,0,0,1
32,technician,married,secondary,599,0,0,19,11,1.32,1 fois,missing,0,0,0
42,technician,married,secondary,89,1,0,5,5,2.65,1 fois,missing,0,0,0
37,admin.,single,secondary,796,1,0,29,1,2.38,3-6 fois,missing,0,0,0
36,technician,married,tertiary,571,1,1,31,7,0.77,3-6 fois,missing,0,0,1
33,blue-collar,married,secondary,215,0,0,15,4,2.77,1 fois,missing,0,0,0
36,blue-collar,married,secondary,1088,1,0,13,5,1.28,2 fois,failure,0,1,0
30,services,married,secondary,271,1,0,15,5,6.08,1 fois,missing,0,0,0
57,self-employed,married,secondary,11494,0,0,19,11,3.3,1 fois,missing,0,0,0
37,admin.,married,tertiary,2741,0,0,16,6,3.4,3-6 fois,missing,0,0,0
25,services,divorced,secondary,1694,0,0,7,7,2.65,2 fois,missing,0,0,0
70,retired,divorced,primary,383,0,0,28,4,0.83,2 fois,missing,0,0,0
41,management,married,tertiary,298,0,0,4,5,1.05,3-6 fois,missing,0,1,0
26,management,single,tertiary,155,1,0,27,5,1.23,3-6 fois,missing,0,1,0
53,entrepreneur,married,primary,694,1,0,14,5,2.62,1 fois,missing,0,0,0
55,management,married,,179,0,0,19,6,1.62,1 fois,missing,0,0,0
23,technician,single,secondary,356,1,0,18,5,3.73,2 fois,failure,0,1,0
45,management,married,tertiary,0,1,0,5,5,7.82,2 fois,failure,0,1,0
34,self-employed,married,secondary,179,1,1,24,7,2.28,3-6 fois,missing,0,0,1
35,management,married,tertiary,244,1,0,19,11,2.3,1 fois,missing,0,0,0
30,management,divorced,tertiary,46,0,0,13,8,6.37,3-6 fois,missing,0,0,0
36,admin.,divorced,secondary,246,1,0,16,5,3.43,2 fois,missing,0,0,0
48,self-employed,married,tertiary,7,1,0,5,5,4.77,1 fois,missing,0,0,0
67,retired,divorced,primary,1746,0,0,5,8,2.23,1 fois,missing,0,0,0
35,technician,single,tertiary,992,1,0,26,8,1.32,1 fois,failure,0,1,0
38,housemaid,divorced,tertiary,4312,0,0,15,5,1.12,3-6 fois,failure,0,1,0
44,blue-collar,married,primary,103,1,0,12,5,1.32,1 fois,failure,0,1,0
54,blue-collar,married,secondary,506,1,0,18,11,2.87,2 fois,failure,0,1,0
42,management,divorced,tertiary,461,1,0,3,6,1.2,1 fois,missing,0,0,0
36,technician,single,tertiary,268,0,0,29,8,0.9,> 6 fois,missing,0,0,0
26,technician,single,secondary,-454,0,1,18,7,10.87,2 fois,missing,0,0,0
35,management,married,tertiary,365,0,0,21,11,2.8,2 fois,missing,0,0,0
33,technician,divorced,secondary,2,1,0,7,5,10.0,2 fois,failure,0,1,0
58,services,married,secondary,1667,1,1,6,5,1.42,1 fois,missing,0,0,1
21,blue-collar,single,secondary,2265,0,0,27,5,2.6,3-6 fois,success,0,1,0
34,blue-collar,married,secondary,4622,1,1,20,5,3.62,1 fois,missing,0,0,1
38,blue-collar,single,secondary,0,0,0,13,8,4.25,2 fois,failure,0,1,0
41,technician,married,secondary,188,0,1,31,7,0.25,> 6 fois,missing,0,0,0
36,management,single,secondary,0,0,0,13,8,5.55,3-6 fois,missing,0,0,0
38,self-employed,single,secondary,592,0,0,6,5,4.58,1 fois,missing,0,0,0
25,technician,married,secondary,-276,1,0,4,6,1.75,1 fois,missing,0,0,0
34,technician,married,secondary,1254,0,0,6,5,1.28,3-6 fois,missing,0,0,0
34,technician,married,secondary,652,1,1,18,7,0.83,3-6 fois,missing,0,0,1
45,blue-collar,married,secondary,192,1,0,13,5,2.57,3-6 fois,missing,0,1,0
30,technician,single,secondary,148,1,1,15,5,1.92,3-6 fois,missing,0,0,1
42,technician,married,secondary,1812,1,0,31,7,1.4,2 fois,missing,0,0,0
50,unemployed,married,secondary,3478,1,0,13,5,5.7,3-6 fois,missing,0,0,0
33,technician,married,secondary,264,0,0,28,8,3.0,3-6 fois,missing,0,0,0
35,management,married,tertiary,71,1,0,30,4,8.5,2 fois,missing,0,0,0
59,blue-collar,married,secondary,1376,0,1,9,5,1.02,3-6 fois,missing,0,0,0
38,blue-collar,married,primary,668,0,0,8,5,3.97,1 fois,missing,0,0,0
33,services,married,secondary,703,0,0,18,11,2.67,2 fois,missing,0,0,0
45,technician,divorced,,-25,0,1,3,7,2.63,3-6 fois,missing,0,0,0
37,unemployed,single,secondary,48,0,0,31,7,0.67,> 6 fois,missing,0,0,0
35,technician,single,tertiary,2453,1,0,13,8,1.98,2 fois,missing,0,0,0
41,blue-collar,single,primary,0,1,0,16,5,8.7,3-6 fois,missing,0,0,0
33,management,married,tertiary,133,1,0,26,5,5.13,3-6 fois,missing,0,0,0
30,management,single,tertiary,277,1,0,8,5,2.77,1 fois,missing,0,1,0
49,housemaid,married,primary,78,0,0,10,7,2.32,1 fois,missing,0,0,0
39,management,married,secondary,517,1,0,18,11,6.45,3-6 fois,failure,0,1,0
44,entrepreneur,divorced,secondary,1,0,0,31,7,6.47,3-6 fois,missing,0,0,0
38,blue-collar,married,primary,7944,0,0,17,6,1.93,3-6 fois,missing,0,0,0
27,admin.,single,secondary,3,1,0,8,5,5.77,2 fois,missing,0,0,0
45,management,married,tertiary,623,0,0,9,9,6.75,3-6 fois,missing,0,0,0
40,management,divorced,tertiary,290,1,0,27,5,3.07,1 fois,missing,0,0,0
53,services,married,primary,8918,1,0,23,7,2.88,2 fois,missing,0,0,0
32,management,single,tertiary,41,1,0,7,5,7.48,1 fois,missing,0,1,0
34,blue-collar,married,secondary,199,1,0,8,5,10.45,3-6 fois,missing,0,0,0
29,blue-collar,married,secondary,100,1,1,6,5,2.53,3-6 fois,failure,0,1,1
34,services,single,secondary,313,1,0,14,7,10.57,3-6 fois,missing,0,0,0
40,admin.,married,secondary,419,1,1,12,5,1.53,1 fois,failure,0,1,1
44,technician,married,secondary,0,1,0,30,5,4.05,3-6 fois,missing,0,0,0
36,management,single,tertiary,0,0,1,18,11,5.0,1 fois,failure,0,1,0
39,technician,married,tertiary,437,0,0,27,5,3.1,2 fois,missing,0,0,0
58,blue-collar,married,primary,1357,1,0,13,5,2.5,2 fois,missing,0,0,0
37,technician,married,secondary,1610,0,0,16,6,2.33,2 fois,missing,0,0,0
31,management,married,tertiary,0,1,0,4,5,1.8,2 fois,failure,0,1,0
46,blue-collar,divorced,secondary,709,1,0,18,7,1.67,3-6 fois,missing,0,0,0
26,student,single,tertiary,10086,0,0,8,7,7.92,3-6 fois,success,0,1,0
37,services,married,secondary,0,1,0,14,7,5.5,3-6 fois,missing,0,0,0
39,services,married,secondary,-311,1,0,6,5,0.92,2 fois,missing,0,1,0
36,management,married,tertiary,9324,1,0,30,3,2.3,> 6 fois,missing,0,0,0
29,management,married,tertiary,7832,1,0,27,5,5.07,2 fois,missing,0,0,0
47,technician,divorced,secondary,191,0,0,19,8,3.8,3-6 fois,missing,0,0,0
47,management,married,tertiary,6637,1,0,17,4,2.9,2 fois,missing,0,0,0
44,services,single,secondary,0,1,0,14,5,3.3,1 fois,missing,0,0,0
24,admin.,single,secondary,172,0,0,3,2,1.9,1 fois,missing,0,0,0
30,blue-collar,married,secondary,1131,1,1,18,11,3.15,1 fois,failure,0,1,1
55,management,single,tertiary,797,0,0,29,7,0.4,2 fois,missing,0,0,0
41,admin.,married,secondary,120,0,1,8,7,8.15,1 fois,missing,0,0,0
57,admin.,married,primary,215,1,1,17,7,3.5,2 fois,missing,0,0,1
34,blue-collar,married,primary,425,1,0,16,7,23.15,> 6 fois,missing,0,0,0
31,admin.,single,secondary,476,0,0,9,2,4.73,2 fois,missing,0,0,0
56,entrepreneur,divorced,primary,29,0,0,29,1,0.87,2 fois,failure,0,1,0
53,management,married,,527,1,0,23,7,1.18,3-6 fois,missing,0,0,0
33,management,single,tertiary,0,0,0,27,8,3.18,3-6 fois,missing,0,0,0
67,admin.,married,primary,1093,0,0,8,7,1.07,3-6 fois,missing,0,0,0
53,housemaid,married,primary,70,0,0,21,8,1.28,> 6 fois,missing,0,0,0
41,housemaid,married,primary,39,0,0,21,8,4.98,3-6 fois,missing,0,0,0
46,housemaid,married,primary,296,1,0,20,6,3.42,3-6 fois,missing,0,0,0
58,admin.,married,secondary,1464,1,1,5,6,0.88,> 6 fois,missing,0,0,1
39,blue-collar,married,primary,2226,1,0,6,5,2.63,1 fois,missing,0,0,0
30,technician,single,secondary,1286,0,0,28,8,0.73,> 6 fois,missing,0,0,0
37,blue-collar,married,primary,-738,1,0,5,5,5.05,1 fois,missing,0,0,0
45,management,married,tertiary,3643,0,0,21,11,2.7,1 fois,missing,0,0,0
50,housemaid,married,tertiary,5260,1,0,24,7,0.85,2 fois,missing,0,0,0
30,technician,single,secondary,3096,1,0,11,8,4.53,3-6 fois,missing,0,0,0
29,blue-collar,married,secondary,-312,1,1,14,5,2.17,2 fois,missing,0,0,1
32,self-employed,married,primary,286,1,0,6,8,2.92,1 fois,missing,0,0,0
37,management,married,tertiary,89,1,0,19,5,2.7,> 6 fois,missing,0,0,0
26,services,single,secondary,-72,1,0,30,6,1.37,> 6 fois,missing,0,0,0
51,management,single,tertiary,4305,1,0,4,5,2.1,1 fois,missing,0,0,0
38,admin.,married,primary,1487,0,0,9,6,5.53,2 fois,missing,0,0,0
72,retired,divorced,primary,0,0,0,28,8,5.98,1 fois,missing,0,0,0
42,technician,divorced,secondary,-78,1,1,29,7,0.17,> 6 fois,missing,0,0,1
57,blue-collar,single,primary,3495,0,1,19,11,6.03,3-6 fois,missing,0,0,0
22,student,single,,3317,0,0,10,8,2.47,1 fois,missing,0,0,0
46,management,married,tertiary,1906,0,0,28,8,0.73,3-6 fois,missing,0,0,0
32,unemployed,married,secondary,2996,1,0,19,5,1.13,1 fois,missing,0,0,0
42,technician,married,tertiary,446,0,0,6,8,4.77,3-6 fois,missing,0,0,0
37,blue-collar,married,secondary,1590,0,0,12,6,5.08,2 fois,missing,0,0,0
27,self-employed,single,tertiary,5214,1,0,28,5,1.57,1 fois,missing,0,0,0
30,management,married,tertiary,134,1,0,19,5,1.17,1 fois,missing,0,0,0
34,management,married,tertiary,8,0,0,25,8,2.82,3-6 fois,missing,0,0,0
56,management,married,tertiary,3120,1,0,7,8,11.1,2 fois,missing,0,0,0
54,services,married,secondary,171,0,1,14,7,11.22,> 6 fois,missing,0,0,0
57,management,married,secondary,39,1,0,15,5,1.9,2 fois,missing,0,0,0
56,management,married,tertiary,171,0,1,17,7,10.17,2 fois,missing,0,0,0
41,services,married,secondary,-140,0,1,6,6,3.17,1 fois,missing,0,0,0
32,management,single,tertiary,728,1,0,21,5,2.08,1 fois,missing,0,0,0
34,services,married,secondary,1637,1,0,21,11,1.78,3-6 fois,missing,0,0,0
30,services,single,secondary,-143,1,0,15,5,1.42,1 fois,missing,0,0,0
42,technician,divorced,tertiary,802,0,0,28,1,1.98,2 fois,missing,0,0,0
40,housemaid,married,tertiary,795,1,0,29,5,12.08,3-6 fois,missing,0,0,0
36,technician,single,secondary,265,1,1,5,5,5.8,1 fois,missing,0,0,1
